239.974, 129.848, 8.338, 13.080 False
239.808, 129.841, 8.338, 13.100 False
239.641, 129.833, 8.338, 13.120 False
239.475, 129.826, 8.338, 13.140 False
239.308, 129.819, 8.338, 13.160 False
239.141, 129.812, 8.338, 13.180 False
238.975, 129.805, 8.338, 13.200 False
238.808, 129.798, 8.338, 13.220 False
238.642, 129.791, 8.338, 13.240 False
238.475, 129.784, 8.338, 13.260 False
238.308, 129.777, 8.337, 13.280 False
238.142, 129.770, 8.337, 13.300 False
237.975, 129.763, 8.337, 13.320 False
237.809, 129.757, 8.337, 13.340 False
237.642, 129.750, 8.337, 13.360 False
237.475, 129.743, 8.337, 13.380 False
237.309, 129.736, 8.337, 13.400 False
237.142, 129.729, 8.337, 13.420 False
236.976, 129.722, 8.337, 13.440 False
236.809, 129.716, 8.337, 13.460 False
236.642, 129.709, 8.337, 13.480 False
236.476, 129.702, 8.337, 13.500 False
236.309, 129.696, 8.337, 13.520 False
236.142, 129.689, 8.337, 13.540 False
235.976, 129.682, 8.337, 13.560 False
235.809, 129.676, 8.337, 13.580 False
235.643, 129.669, 8.336, 13.600 False
235.476, 129.663, 8.336, 13.620 False
235.309, 129.656, 8.336, 13.640 False
235.143, 129.650, 8.336, 13.660 False
234.976, 129.643, 8.336, 13.680 False
234.810, 129.637, 8.336, 13.700 False
234.643, 129.630, 8.336, 13.720 False
234.476, 129.624, 8.336, 13.740 False
234.310, 129.617, 8.336, 13.760 False
234.143, 129.611, 8.336, 13.780 False
233.977, 129.605, 8.336, 13.800 False
233.810, 129.599, 8.336, 13.820 False
233.643, 129.593, 8.336, 13.840 False
233.477, 129.587, 8.336, 13.860 False
233.310, 129.581, 8.336, 13.880 False
233.144, 129.575, 8.336, 13.900 False
232.977, 129.569, 8.336, 13.920 False
232.810, 129.562, 8.336, 13.940 False
232.644, 129.556, 8.336, 13.960 False
232.477, 129.551, 8.336, 13.980 False
232.311, 129.545, 8.336, 14.000 False
232.144, 129.539, 8.336, 14.020 False
231.977, 129.533, 8.335, 14.040 False
231.811, 129.527, 8.335, 14.060 False
231.644, 129.522, 8.335, 14.080 False
231.478, 129.516, 8.335, 14.100 False
231.311, 129.510, 8.335, 14.120 False
231.144, 129.505, 8.335, 14.140 False
230.978, 129.499, 8.335, 14.160 False
230.811, 129.493, 8.335, 14.180 False
230.645, 129.488, 8.335, 14.200 False
230.478, 129.482, 8.335, 14.220 False
230.311, 129.477, 8.335, 14.240 False
230.145, 129.471, 8.335, 14.260 False
229.978, 129.466, 8.335, 14.280 False
229.812, 129.460, 8.335, 14.300 False
229.645, 129.455, 8.335, 14.320 False
229.478, 129.450, 8.335, 14.340 False
229.312, 129.444, 8.335, 14.360 False
229.145, 129.439, 8.335, 14.380 False
228.979, 129.434, 8.335, 14.400 False
228.812, 129.429, 8.335, 14.420 False
228.645, 129.424, 8.335, 14.440 False
228.479, 129.418, 8.335, 14.460 False
228.312, 129.413, 8.335, 14.480 False
228.146, 129.408, 8.335, 14.500 False
227.979, 129.403, 8.335, 14.520 False
227.812, 129.398, 8.335, 14.540 False
227.646, 129.393, 8.335, 14.560 False
227.479, 129.388, 8.335, 14.580 False
227.312, 129.383, 8.335, 14.600 False
227.146, 129.378, 8.335, 14.620 False
226.979, 129.373, 8.335, 14.640 False
226.813, 129.369, 8.335, 14.660 False
226.646, 129.364, 8.335, 14.680 False
226.479, 129.359, 8.334, 14.700 False
226.313, 129.354, 8.334, 14.720 False
226.146, 129.350, 8.334, 14.740 False
225.980, 129.345, 8.334, 14.760 False
225.813, 129.340, 8.334, 14.780 False
225.646, 129.336, 8.334, 14.800 False
225.480, 129.331, 8.334, 14.820 False
225.313, 129.327, 8.334, 14.840 False
225.146, 129.322, 8.334, 14.860 False
224.980, 129.318, 8.334, 14.880 False
224.813, 129.313, 8.334, 14.900 False
224.646, 129.309, 8.334, 14.920 False
224.480, 129.305, 8.334, 14.940 False
224.313, 129.300, 8.334, 14.960 False
224.147, 129.296, 8.334, 14.980 False
223.980, 129.292, 8.334, 15.000 False
223.813, 129.288, 8.334, 15.020 False
223.647, 129.284, 8.334, 15.040 False
223.480, 129.280, 8.334, 15.060 False
223.313, 129.276, 8.334, 15.080 False
223.147, 129.272, 8.334, 15.100 False
222.980, 129.268, 8.334, 15.120 False
222.813, 129.264, 8.334, 15.140 False
222.647, 129.260, 8.334, 15.160 False
222.480, 129.256, 8.334, 15.180 False
222.313, 129.253, 8.334, 15.200 False
222.147, 129.249, 8.334, 15.220 False
221.980, 129.245, 8.334, 15.240 False
221.814, 129.242, 8.334, 15.260 False
221.647, 129.238, 8.334, 15.280 False
221.480, 129.234, 8.334, 15.300 False
221.314, 129.231, 8.334, 15.320 False
221.147, 129.227, 8.334, 15.340 False
220.980, 129.224, 8.334, 15.360 False
220.814, 129.221, 8.334, 15.380 False
220.647, 129.217, 8.334, 15.400 False
220.480, 129.214, 8.334, 15.420 False
220.314, 129.211, 8.334, 15.440 False
220.147, 129.208, 8.334, 15.460 False
219.980, 129.204, 8.334, 15.480 False
219.814, 129.201, 8.334, 15.500 False
219.647, 129.198, 8.334, 15.520 False
219.481, 129.195, 8.334, 15.540 False
219.314, 129.192, 8.334, 15.560 False
219.147, 129.189, 8.334, 15.580 False
218.981, 129.186, 8.334, 15.600 False
218.814, 129.183, 8.334, 15.620 False
218.647, 129.180, 8.334, 15.640 False
218.481, 129.177, 8.334, 15.660 False
218.314, 129.174, 8.334, 15.680 False
218.147, 129.172, 8.334, 15.700 False
217.981, 129.169, 8.334, 15.720 False
217.814, 129.167, 8.334, 15.740 False
217.647, 129.164, 8.334, 15.760 False
217.481, 129.161, 8.334, 15.780 False
217.314, 129.159, 8.334, 15.800 False
217.148, 129.156, 8.334, 15.820 False
216.981, 129.154, 8.334, 15.840 False
216.814, 129.151, 8.334, 15.860 False
216.648, 129.149, 8.334, 15.880 False
216.481, 129.147, 8.334, 15.900 False
216.314, 129.144, 8.334, 15.920 False
216.148, 129.142, 8.334, 15.940 False
215.981, 129.140, 8.334, 15.960 False
215.814, 129.137, 8.334, 15.980 False
215.648, 129.135, 8.334, 16.000 False
215.481, 129.133, 8.334, 16.020 False
215.314, 129.131, 8.334, 16.040 False
215.148, 129.129, 8.334, 16.060 False
214.981, 129.126, 8.334, 16.080 False
214.815, 129.124, 8.334, 16.100 False
214.648, 129.122, 8.334, 16.120 False
214.481, 129.120, 8.334, 16.140 False
214.315, 129.118, 8.333, 16.160 False
214.148, 129.116, 8.333, 16.180 False
213.981, 129.114, 8.333, 16.200 False
213.815, 129.112, 8.333, 16.220 False
213.648, 129.110, 8.333, 16.240 False
213.481, 129.109, 8.333, 16.260 False
213.315, 129.107, 8.333, 16.280 False
213.148, 129.105, 8.333, 16.300 False
212.982, 129.103, 8.333, 16.320 False
212.815, 129.102, 8.333, 16.340 False
212.648, 129.100, 8.333, 16.360 False
212.482, 129.098, 8.333, 16.380 False
212.315, 129.097, 8.333, 16.400 False
212.148, 129.095, 8.333, 16.420 False
211.982, 129.094, 8.333, 16.440 False
211.815, 129.092, 8.333, 16.460 False
211.648, 129.091, 8.333, 16.480 False
211.482, 129.090, 8.333, 16.500 False
211.315, 129.088, 8.333, 16.520 False
211.148, 129.087, 8.333, 16.540 False
210.982, 129.086, 8.333, 16.560 False
210.815, 129.085, 8.333, 16.580 False
210.648, 129.083, 8.333, 16.600 False
210.481, 129.082, 8.333, 16.620 False
210.315, 129.081, 8.333, 16.640 False
210.148, 129.080, 8.333, 16.660 False
209.981, 129.079, 8.333, 16.680 False
209.815, 129.078, 8.333, 16.700 False
209.648, 129.077, 8.333, 16.720 False
209.481, 129.076, 8.333, 16.740 False
209.315, 129.075, 8.333, 16.760 False
209.148, 129.074, 8.333, 16.780 False
208.981, 129.073, 8.333, 16.800 False
208.815, 129.072, 8.333, 16.820 False
208.648, 129.071, 8.333, 16.840 False
208.481, 129.070, 8.333, 16.860 False
208.315, 129.070, 8.333, 16.880 False
208.148, 129.069, 8.333, 16.900 False
207.981, 129.068, 8.333, 16.920 False
207.815, 129.067, 8.333, 16.940 False
207.648, 129.067, 8.333, 16.960 False
207.481, 129.066, 8.333, 16.980 False
207.315, 129.065, 8.333, 17.000 False
207.148, 129.065, 8.333, 17.020 False
206.981, 129.064, 8.333, 17.040 False
206.815, 129.064, 8.333, 17.060 False
206.648, 129.063, 8.333, 17.080 False
206.481, 129.063, 8.333, 17.100 False
206.314, 129.062, 8.333, 17.120 False
206.148, 129.062, 8.333, 17.140 False
205.981, 129.062, 8.333, 17.160 False
205.814, 129.061, 8.333, 17.180 False
205.648, 129.061, 8.333, 17.200 False
205.481, 129.060, 8.333, 17.220 False
205.314, 129.060, 8.333, 17.240 False
205.148, 129.060, 8.333, 17.260 False
204.981, 129.060, 8.333, 17.280 False
204.814, 129.059, 8.333, 17.300 False
204.648, 129.059, 8.333, 17.320 False
204.481, 129.059, 8.333, 17.340 False
204.314, 129.059, 8.333, 17.360 False
204.148, 129.059, 8.333, 17.380 False
203.981, 129.059, 8.333, 17.400 False
203.814, 129.059, 8.333, 17.420 False
203.648, 129.059, 8.333, 17.440 False
203.481, 129.059, 8.333, 17.460 False
203.314, 129.059, 8.333, 17.480 False
203.148, 129.059, 8.333, 17.500 False
202.981, 129.059, 8.333, 17.520 False
202.814, 129.060, 8.333, 17.540 False
202.648, 129.060, 8.333, 17.560 False
202.481, 129.060, 8.333, 17.580 False
202.314, 129.061, 8.333, 17.600 False
202.148, 129.061, 8.333, 17.620 False
201.981, 129.062, 8.333, 17.640 False
201.814, 129.062, 8.333, 17.660 False
201.647, 129.062, 8.333, 17.680 False
201.481, 129.063, 8.333, 17.700 False
201.314, 129.063, 8.333, 17.720 False
201.147, 129.064, 8.333, 17.740 False
200.981, 129.064, 8.333, 17.760 False
200.814, 129.065, 8.333, 17.780 False
200.647, 129.065, 8.333, 17.800 False
200.481, 129.066, 8.333, 17.820 False
200.314, 129.067, 8.333, 17.840 False
200.147, 129.067, 8.333, 17.860 False
199.981, 129.068, 8.333, 17.880 False
199.814, 129.069, 8.333, 17.900 False
199.647, 129.070, 8.333, 17.920 False
199.481, 129.070, 8.333, 17.940 False
199.314, 129.071, 8.333, 17.960 False
199.147, 129.072, 8.333, 17.980 False
198.981, 129.073, 8.333, 18.000 False
198.814, 129.074, 8.333, 18.020 False
198.647, 129.074, 8.333, 18.040 False
198.481, 129.075, 8.333, 18.060 False
198.314, 129.076, 8.333, 18.080 False
198.147, 129.077, 8.333, 18.100 False
197.981, 129.078, 8.333, 18.120 False
197.814, 129.079, 8.333, 18.140 False
197.647, 129.080, 8.333, 18.160 False
197.481, 129.081, 8.333, 18.180 False
197.314, 129.082, 8.333, 18.200 False
197.147, 129.083, 8.333, 18.220 False
196.981, 129.084, 8.333, 18.240 False
196.814, 129.085, 8.333, 18.260 False
196.647, 129.086, 8.333, 18.280 False
196.481, 129.087, 8.333, 18.300 False
196.314, 129.088, 8.333, 18.320 False
196.147, 129.090, 8.333, 18.340 False
195.981, 129.091, 8.333, 18.360 False
195.814, 129.092, 8.333, 18.380 False
195.648, 129.093, 8.333, 18.400 False
195.481, 129.094, 8.333, 18.420 False
195.314, 129.096, 8.333, 18.440 False
195.148, 129.097, 8.333, 18.460 False
194.981, 129.098, 8.333, 18.480 False
194.814, 129.099, 8.333, 18.500 False
194.648, 129.101, 8.333, 18.520 False
194.481, 129.102, 8.333, 18.540 False
194.314, 129.104, 8.333, 18.560 False
194.148, 129.105, 8.333, 18.580 False
193.981, 129.107, 8.333, 18.600 False
193.815, 129.108, 8.333, 18.620 False
193.648, 129.110, 8.333, 18.640 False
193.481, 129.111, 8.333, 18.660 False
193.315, 129.113, 8.333, 18.680 False
193.148, 129.114, 8.333, 18.700 False
192.981, 129.116, 8.333, 18.720 False
192.815, 129.117, 8.333, 18.740 False
192.648, 129.119, 8.333, 18.760 False
192.481, 129.120, 8.333, 18.780 False
192.315, 129.122, 8.333, 18.800 False
192.148, 129.124, 8.333, 18.820 False
191.981, 129.125, 8.333, 18.840 False
191.815, 129.127, 8.333, 18.860 False
191.648, 129.128, 8.333, 18.880 False
191.482, 129.130, 8.333, 18.900 False
191.315, 129.132, 8.333, 18.920 False
191.148, 129.133, 8.333, 18.940 False
190.982, 129.135, 8.333, 18.960 False
190.815, 129.137, 8.333, 18.980 False
190.648, 129.139, 8.333, 19.000 False
190.482, 129.140, 8.333, 19.020 False
190.315, 129.142, 8.332, 19.040 False
190.148, 129.144, 8.328, 19.060 False
189.982, 129.146, 8.320, 19.080 False
189.816, 129.148, 8.306, 19.100 False
189.650, 129.149, 8.281, 19.120 False
189.485, 129.151, 8.243, 19.140 False
189.322, 129.153, 8.194, 19.160 False
189.159, 129.155, 8.136, 19.180 False
188.998, 129.157, 8.069, 19.200 False
188.838, 129.158, 7.994, 19.220 False
188.680, 129.160, 7.913, 19.240 False
188.523, 129.162, 7.827, 19.260 False
188.369, 129.164, 7.736, 19.280 False
188.216, 129.166, 7.641, 19.300 False
188.065, 129.167, 7.543, 19.320 False
187.917, 129.169, 7.442, 19.340 False
187.770, 129.171, 7.338, 19.360 False
187.626, 129.173, 7.232, 19.380 False
187.483, 129.175, 7.125, 19.400 False
187.343, 129.177, 7.018, 19.420 False
187.205, 129.179, 6.912, 19.440 False
187.068, 129.181, 6.810, 19.460 False
186.934, 129.183, 6.713, 19.480 False
186.802, 129.185, 6.624, 19.500 False
186.671, 129.187, 6.541, 19.520 False
186.541, 129.189, 6.465, 19.540 False
186.413, 129.190, 6.395, 19.560 False
186.286, 129.192, 6.332, 19.580 False
186.160, 129.194, 6.274, 19.600 False
186.036, 129.196, 6.222, 19.620 False
185.912, 129.198, 6.174, 19.640 False
185.789, 129.199, 6.132, 19.660 False
185.667, 129.201, 6.092, 19.680 False
185.545, 129.203, 6.056, 19.700 False
185.424, 129.205, 6.021, 19.720 False
185.304, 129.206, 5.989, 19.740 False
185.184, 129.208, 5.958, 19.760 False
185.065, 129.210, 5.929, 19.780 False
184.947, 129.212, 5.900, 19.800 False
184.829, 129.213, 5.872, 19.820 False
184.712, 129.215, 5.844, 19.840 False
184.595, 129.217, 5.816, 19.860 False
184.479, 129.218, 5.789, 19.880 False
184.363, 129.221, 5.762, 19.900 False
184.248, 129.223, 5.735, 19.920 False
184.134, 129.225, 5.707, 19.940 False
184.020, 129.227, 5.681, 19.960 False
183.906, 129.229, 5.652, 19.980 False
183.794, 129.231, 5.624, 20.000 False
183.681, 129.233, 5.595, 20.020 False
183.570, 129.235, 5.566, 20.040 False
183.459, 129.236, 5.537, 20.060 False
183.348, 129.238, 5.509, 20.080 False
183.239, 129.240, 5.484, 20.100 False
183.129, 129.242, 5.461, 20.120 False
183.020, 129.244, 5.442, 20.140 False
182.911, 129.246, 5.427, 20.160 False
182.803, 129.247, 5.417, 20.180 False
182.694, 129.249, 5.409, 20.200 False
182.586, 129.251, 5.405, 20.220 False
182.478, 129.253, 5.402, 20.240 False
182.369, 129.254, 5.402, 20.260 False
182.261, 129.256, 5.402, 20.280 False
182.153, 129.258, 5.404, 20.300 False
182.045, 129.260, 5.406, 20.320 False
181.936, 129.262, 5.410, 20.340 False
181.828, 129.263, 5.415, 20.360 False
181.719, 129.265, 5.420, 20.380 False
181.610, 129.267, 5.426, 20.400 False
181.502, 129.269, 5.432, 20.420 False
181.393, 129.271, 5.436, 20.440 False
181.284, 129.272, 5.441, 20.460 False
181.175, 129.274, 5.444, 20.480 False
181.066, 129.276, 5.446, 20.500 False
180.957, 129.278, 5.447, 20.520 False
180.848, 129.280, 5.447, 20.540 False
180.739, 129.281, 5.445, 20.560 False
180.630, 129.283, 5.442, 20.580 False
180.521, 129.285, 5.438, 20.600 False
180.412, 129.287, 5.432, 20.620 False
180.304, 129.289, 5.425, 20.640 False
180.195, 129.291, 5.417, 20.660 False
180.087, 129.292, 5.409, 20.680 False
179.979, 129.294, 5.399, 20.700 False
179.871, 129.295, 5.390, 20.720 False
179.764, 129.297, 5.378, 20.740 False
179.656, 129.299, 5.367, 20.760 False
179.549, 129.300, 5.355, 20.780 False
179.442, 129.302, 5.345, 20.800 False
179.336, 129.304, 5.336, 20.820 False
179.229, 129.306, 5.330, 20.840 False
179.122, 129.307, 5.327, 20.860 False
179.016, 129.309, 5.327, 20.880 False
178.909, 129.311, 5.331, 20.900 False
178.803, 129.312, 5.335, 20.920 False
178.696, 129.314, 5.343, 20.940 False
178.589, 129.316, 5.350, 20.960 False
178.481, 129.317, 5.360, 20.980 False
178.374, 129.319, 5.369, 21.000 False
178.266, 129.321, 5.379, 21.020 False
178.158, 129.323, 5.390, 21.040 False
178.050, 129.324, 5.402, 21.060 False
177.942, 129.326, 5.413, 21.080 False
177.834, 129.328, 5.425, 21.100 False
177.725, 129.329, 5.436, 21.120 False
177.616, 129.331, 5.446, 21.140 False
177.507, 129.333, 5.456, 21.160 False
177.397, 129.335, 5.464, 21.180 False
177.288, 129.336, 5.470, 21.200 False
177.178, 129.338, 5.475, 21.220 False
177.069, 129.340, 5.479, 21.240 False
176.959, 129.341, 5.481, 21.260 False
176.850, 129.343, 5.482, 21.280 False
176.740, 129.345, 5.481, 21.300 False
176.630, 129.347, 5.480, 21.320 False
176.521, 129.348, 5.476, 21.340 False
176.412, 129.350, 5.472, 21.360 False
176.302, 129.352, 5.465, 21.380 False
176.193, 129.353, 5.458, 21.400 False
176.084, 129.355, 5.449, 21.420 False
175.976, 129.357, 5.441, 21.440 False
175.867, 129.358, 5.432, 21.460 False
175.759, 129.360, 5.423, 21.480 False
175.650, 129.362, 5.414, 21.500 False
175.542, 129.363, 5.407, 21.520 False
175.434, 129.365, 5.402, 21.540 False
175.326, 129.367, 5.401, 21.560 False
175.218, 129.368, 5.403, 21.580 False
175.110, 129.370, 5.407, 21.600 False
175.002, 129.372, 5.413, 21.620 False
174.894, 129.373, 5.420, 21.640 False
174.785, 129.375, 5.429, 21.660 False
174.676, 129.376, 5.439, 21.680 False
174.567, 129.378, 5.449, 21.700 False
174.458, 129.380, 5.460, 21.720 False
174.348, 129.381, 5.472, 21.740 False
174.239, 129.383, 5.483, 21.760 False
174.129, 129.385, 5.496, 21.780 False
174.019, 129.386, 5.507, 21.800 False
173.908, 129.388, 5.519, 21.820 False
173.798, 129.390, 5.529, 21.840 False
173.687, 129.391, 5.538, 21.860 False
173.576, 129.393, 5.545, 21.880 False
173.465, 129.394, 5.552, 21.900 False
173.354, 129.396, 5.557, 21.920 False
173.243, 129.398, 5.560, 21.940 False
173.132, 129.399, 5.562, 21.960 False
173.020, 129.401, 5.562, 21.980 False
172.909, 129.402, 5.562, 22.000 False
172.798, 129.404, 5.560, 22.020 False
172.687, 129.406, 5.557, 22.040 False
172.576, 129.407, 5.552, 22.060 False
172.465, 129.409, 5.547, 22.080 False
172.354, 129.410, 5.539, 22.100 False
172.244, 129.412, 5.531, 22.120 False
172.133, 129.413, 5.521, 22.140 False
172.023, 129.415, 5.510, 22.160 False
171.913, 129.417, 5.498, 22.180 False
171.804, 129.418, 5.487, 22.200 False
171.694, 129.420, 5.478, 22.220 False
171.585, 129.421, 5.472, 22.240 False
171.475, 129.423, 5.469, 22.260 False
171.366, 129.424, 5.469, 22.280 False
171.257, 129.426, 5.473, 22.300 False
171.147, 129.427, 5.478, 22.320 False
171.037, 129.429, 5.486, 22.340 False
170.928, 129.430, 5.494, 22.360 False
170.817, 129.432, 5.503, 22.380 False
170.707, 129.433, 5.513, 22.400 False
170.597, 129.434, 5.523, 22.420 False
170.486, 129.436, 5.534, 22.440 False
170.375, 129.437, 5.545, 22.460 False
170.264, 129.439, 5.557, 22.480 False
170.152, 129.440, 5.568, 22.500 False
170.041, 129.442, 5.579, 22.520 False
169.929, 129.443, 5.589, 22.540 False
169.817, 129.445, 5.597, 22.560 False
169.705, 129.446, 5.604, 22.580 False
169.593, 129.448, 5.611, 22.600 False
169.480, 129.449, 5.615, 22.620 False
169.368, 129.451, 5.618, 22.640 False
169.256, 129.452, 5.620, 22.660 False
169.143, 129.453, 5.620, 22.680 False
169.031, 129.455, 5.619, 22.700 False
168.919, 129.456, 5.617, 22.720 False
168.807, 129.458, 5.612, 22.740 False
168.695, 129.459, 5.606, 22.760 False
168.583, 129.460, 5.598, 22.780 False
168.471, 129.462, 5.589, 22.800 False
168.359, 129.463, 5.578, 22.820 False
168.248, 129.464, 5.567, 22.840 False
168.137, 129.466, 5.555, 22.860 False
168.026, 129.467, 5.543, 22.880 False
167.916, 129.468, 5.532, 22.900 False
167.805, 129.470, 5.524, 22.920 False
167.695, 129.471, 5.518, 22.940 False
167.585, 129.472, 5.515, 22.960 False
167.474, 129.474, 5.517, 22.980 False
167.364, 129.475, 5.519, 23.000 False
167.254, 129.476, 5.525, 23.020 False
167.143, 129.477, 5.531, 23.040 False
167.032, 129.479, 5.540, 23.060 False
166.921, 129.480, 5.548, 23.080 False
166.810, 129.481, 5.557, 23.100 False
166.699, 129.483, 5.567, 23.120 False
166.587, 129.484, 5.577, 23.140 False
166.475, 129.485, 5.588, 23.160 False
166.363, 129.486, 5.599, 23.180 False
166.251, 129.488, 5.610, 23.200 False
166.139, 129.489, 5.620, 23.220 False
166.026, 129.490, 5.630, 23.240 False
165.913, 129.491, 5.638, 23.260 False
165.800, 129.493, 5.645, 23.280 False
165.687, 129.494, 5.651, 23.300 False
165.574, 129.495, 5.655, 23.320 False
165.461, 129.496, 5.657, 23.340 False
165.348, 129.497, 5.659, 23.360 False
165.235, 129.498, 5.657, 23.380 False
165.122, 129.500, 5.655, 23.400 False
165.009, 129.501, 5.651, 23.420 False
164.896, 129.502, 5.646, 23.440 False
164.783, 129.503, 5.639, 23.460 False
164.670, 129.504, 5.632, 23.480 False
164.558, 129.505, 5.623, 23.500 False
164.446, 129.506, 5.614, 23.520 False
164.334, 129.507, 5.604, 23.540 False
164.222, 129.508, 5.593, 23.560 False
164.110, 129.509, 5.581, 23.580 False
163.999, 129.510, 5.570, 23.600 False
163.888, 129.511, 5.561, 23.620 False
163.777, 129.512, 5.554, 23.640 False
163.666, 129.513, 5.551, 23.660 False
163.555, 129.514, 5.550, 23.680 False
163.444, 129.515, 5.553, 23.700 False
163.333, 129.516, 5.557, 23.720 False
163.221, 129.517, 5.564, 23.740 False
163.110, 129.518, 5.570, 23.760 False
162.998, 129.519, 5.578, 23.780 False
162.887, 129.520, 5.587, 23.800 False
162.775, 129.521, 5.596, 23.820 False
162.662, 129.522, 5.605, 23.840 False
162.550, 129.523, 5.616, 23.860 False
162.438, 129.523, 5.626, 23.880 False
162.325, 129.524, 5.637, 23.900 False
162.212, 129.525, 5.646, 23.920 False
162.099, 129.526, 5.655, 23.940 False
161.985, 129.527, 5.663, 23.960 False
161.872, 129.528, 5.669, 23.980 False
161.758, 129.529, 5.674, 24.000 False
161.645, 129.530, 5.677, 24.020 False
161.531, 129.531, 5.680, 24.040 False
161.418, 129.531, 5.679, 24.060 False
161.304, 129.532, 5.679, 24.080 False
161.191, 129.533, 5.676, 24.100 False
161.077, 129.534, 5.673, 24.120 False
160.964, 129.535, 5.667, 24.140 False
160.851, 129.536, 5.661, 24.160 False
160.738, 129.536, 5.653, 24.180 False
160.625, 129.537, 5.644, 24.200 False
160.512, 129.538, 5.634, 24.220 False
160.400, 129.539, 5.624, 24.240 False
160.288, 129.540, 5.612, 24.260 False
160.176, 129.540, 5.602, 24.280 False
160.064, 129.541, 5.591, 24.300 False
159.952, 129.542, 5.582, 24.320 False
159.841, 129.543, 5.575, 24.340 False
159.729, 129.543, 5.572, 24.360 False
159.618, 129.544, 5.572, 24.380 False
159.507, 129.544, 5.573, 24.400 False
159.395, 129.545, 5.578, 24.420 False
159.283, 129.546, 5.583, 24.440 False
159.172, 129.546, 5.590, 24.460 False
159.060, 129.547, 5.598, 24.480 False
158.947, 129.548, 5.607, 24.500 False
158.835, 129.548, 5.615, 24.520 False
158.722, 129.549, 5.626, 24.540 False
158.610, 129.549, 5.635, 24.560 False
158.497, 129.550, 5.646, 24.580 False
158.384, 129.551, 5.656, 24.600 False
158.270, 129.551, 5.666, 24.620 False
158.157, 129.552, 5.674, 24.640 False
158.043, 129.552, 5.682, 24.660 False
157.929, 129.553, 5.688, 24.680 False
157.815, 129.553, 5.692, 24.700 False
157.702, 129.554, 5.695, 24.720 False
157.588, 129.555, 5.697, 24.740 False
157.474, 129.555, 5.698, 24.760 False
157.360, 129.556, 5.696, 24.780 False
157.246, 129.556, 5.694, 24.800 False
157.132, 129.557, 5.690, 24.820 False
157.018, 129.557, 5.686, 24.840 False
156.905, 129.558, 5.679, 24.860 False
156.791, 129.559, 5.671, 24.880 False
156.678, 129.559, 5.662, 24.900 False
156.565, 129.560, 5.652, 24.920 False
156.453, 129.560, 5.641, 24.940 False
156.340, 129.561, 5.629, 24.960 False
156.228, 129.561, 5.616, 24.980 False
156.116, 129.561, 5.604, 25.000 False
156.004, 129.562, 5.592, 25.020 False
155.892, 129.562, 5.585, 25.040 False
155.781, 129.563, 5.580, 25.060 False
155.669, 129.563, 5.579, 25.080 False
155.558, 129.564, 5.581, 25.100 False
155.446, 129.564, 5.584, 25.120 False
155.334, 129.564, 5.590, 25.140 False
155.222, 129.565, 5.597, 25.160 False
155.110, 129.565, 5.605, 25.180 False
154.998, 129.566, 5.613, 25.200 False
154.885, 129.566, 5.622, 25.220 False
154.772, 129.566, 5.632, 25.240 False
154.660, 129.567, 5.642, 25.260 False
154.546, 129.567, 5.652, 25.280 False
154.433, 129.568, 5.662, 25.300 False
154.320, 129.568, 5.671, 25.320 False
154.206, 129.568, 5.680, 25.340 False
154.092, 129.569, 5.687, 25.360 False
153.978, 129.569, 5.693, 25.380 False
153.864, 129.570, 5.698, 25.400 False
153.750, 129.570, 5.701, 25.420 False
153.636, 129.570, 5.703, 25.440 False
153.522, 129.571, 5.703, 25.460 False
153.408, 129.571, 5.703, 25.480 False
153.294, 129.571, 5.700, 25.500 False
153.180, 129.572, 5.697, 25.520 False
153.067, 129.572, 5.690, 25.540 False
152.953, 129.572, 5.684, 25.560 False
152.839, 129.572, 5.674, 25.580 False
152.726, 129.573, 5.664, 25.600 False
152.613, 129.573, 5.652, 25.620 False
152.500, 129.573, 5.640, 25.640 False
152.388, 129.573, 5.627, 25.660 False
152.276, 129.574, 5.614, 25.680 False
152.164, 129.574, 5.602, 25.700 False
152.052, 129.574, 5.593, 25.720 False
151.940, 129.574, 5.586, 25.740 False
151.829, 129.575, 5.582, 25.760 False
151.717, 129.575, 5.582, 25.780 False
151.605, 129.575, 5.584, 25.800 False
151.494, 129.575, 5.589, 25.820 False
151.382, 129.576, 5.594, 25.840 False
151.270, 129.576, 5.601, 25.860 False
151.157, 129.576, 5.608, 25.880 False
151.045, 129.576, 5.617, 25.900 False
150.932, 129.576, 5.626, 25.920 False
150.820, 129.577, 5.636, 25.940 False
150.707, 129.577, 5.645, 25.960 False
150.594, 129.577, 5.656, 25.980 False
150.480, 129.577, 5.665, 26.000 False
150.367, 129.577, 5.675, 26.020 False
150.253, 129.578, 5.684, 26.040 False
150.139, 129.578, 5.691, 26.060 False
150.025, 129.578, 5.698, 26.080 False
149.911, 129.578, 5.702, 26.100 False
149.797, 129.578, 5.706, 26.120 False
149.683, 129.578, 5.707, 26.140 False
149.569, 129.578, 5.708, 26.160 False
149.455, 129.578, 5.706, 26.180 False
149.340, 129.579, 5.703, 26.200 False
149.227, 129.579, 5.698, 26.220 False
149.113, 129.579, 5.693, 26.240 False
148.999, 129.579, 5.685, 26.260 False
148.886, 129.579, 5.678, 26.280 False
148.772, 129.579, 5.668, 26.300 False
148.659, 129.579, 5.658, 26.320 False
148.546, 129.579, 5.647, 26.340 False
148.434, 129.579, 5.635, 26.360 False
148.321, 129.579, 5.623, 26.380 False
